code,company,actual,minimum,maximum,min,max
532504,NAVIN FLUORINE INTERNATIONAL LTD,0.1528839695707615,0.1382066678465158,0.1807896383761725,0.014677301724245695,0.02790566880541101
500040,CENTURY TEXTILES  INDS LTD,0.0293067373208229,0.0293067373208229,0.0584754254722657,0.0,0.029168688151442804
532514,INDRAPRASTHA GAS LTD,0.1012788637431135,0.087749089997386,0.1313831801750384,0.013529773745727502,0.03010431643192489
570001,TATA MOTORS DVR,0.0159744289165207,0.0159744289165207,0.0462237365703561,0.0,0.0302493076538354
500188,HINDUSTAN ZINC LTD,0.1096567082791399,0.1046926073639008,0.1400760920292348,0.004964100915239092,0.030419383750094897
532777,INFO EDGE INDIA LTD,0.0778207827849817,0.0778207827849817,0.109959983815165,0.0,0.032139201030183306
500110,CHENNAI PETROLEUM CORPN LTD,0.0714588120736228,0.0714588120736228,0.1043578485580106,0.0,0.0328990364843878
540678,COCHIN SHIPYARD LTD,0.1700011472735194,0.1700011472735194,0.2036498262877547,0.0,0.033648679014235294
532301,TATA COFFEE LTD,0.1121780403882641,0.0912288914492081,0.1463078679427056,0.020949148939056,0.034129827554441494
532644,JK CEMENT LTD,0.3105973898524395,0.3105973898524395,0.344965222839937,0.0,0.034367832987497515
532300,WOCKHARDT LTD,0.0347320197024444,0.0347320197024444,0.0692487985468937,0.0,0.0345167788444493
521070,ALOK INDUSTRIES LTD,0.0757929893269773,0.0708778998683167,0.1105115850456892,0.004915089458660593,0.0347185957187119
507685,WIPRO LTD,0.1085652438727016,0.1085652438727016,0.1433713054605783,0.0,0.034806061587876705
523457,LINDE INDIA LTD,0.1655025846431628,0.1313335571249665,0.2006892268079636,0.03416902751819631,0.0351866421648008
533286,MOIL LTD,0.2186570137072202,0.2004173796774661,0.2555000061331256,0.01823963402975412,0.03684299242590541
532827,PAGE INDUSTRIES LTD,0.4523692045836863,0.3758358630322107,0.4902476535868241,0.07653334155147556,0.037878449003137804
535755,ADITYA BIRLA FASHION AND RETAIL LTD,0.180902543380527,0.1268274424729804,0.2191289147421385,0.05407510090754661,0.0382263713616115
500940,FINOLEX INDUSTRIES LTD,0.1092926351060099,0.1092926351060099,0.1491312876626109,0.0,0.03983865255660102
500825,BRITANNIA INDUSTRIES LTD,0.1029698640352556,0.1029698640352556,0.1440806054242704,0.0,0.0411107413890148
517174,HONEYWELL AUTOMATION INDIA LTD,0.2441368545427764,0.2441368545427764,0.2854972803920019,0.0,0.0413604258492255
519091,TASTY BITE EATABLES LTD,0.08504911450083,0.0774328581022713,0.1274745684126882,0.007616256398558702,0.0424254539118582
500092,CRISIL LTD,0.1589453978074536,0.1236638875647288,0.2015782439483437,0.03528151024272479,0.04263284614089011
532454,BHARTI AIRTEL LTD,0.1036687284248751,0.1036687284248751,0.146560032894267,0.0,0.042891304469391905
500488,ABBOTT INDIA LTD,0.3358748101880892,0.3055597004496998,0.3791220349113323,0.030315109738389356,0.043247224723243105
506285,BAYER CROPSCIENCE LTD,0.2270311369626512,0.1740090023567633,0.2704049648224964,0.053022134605887894,0.04337382785984517
532978,BAJAJ FINSERV LTD,0.1662568044502463,0.1582281685636584,0.2101199266558155,0.008028635886587893,0.043863122205569205
512179,SUNTECK REALTY LTD,0.1334238423826147,0.1106478052409155,0.177703978705282,0.022776037141699207,0.04428013632266731
532388,INDIAN OVERSEAS BANK,0.3225193748965909,0.2318883115798842,0.3673543424062735,0.09063106331670667,0.04483496750968263
500087,CIPLA LTD,0.1538695132076179,0.1148772680822563,0.1991585035426614,0.038992245125361605,0.045288990335043494
535754,ORIENT CEMENT LTD,0.0813486242856006,0.0716340052840324,0.1277833687540523,0.009714619001568198,0.04643474446845171
535789,INDIABULLS HOUSING FINANCE LTD,0.0960632410113448,0.0912231549784089,0.143608334851977,0.0048400860329358975,0.0475450938406322
533248,GUJARAT PIPAVAV PORT LTD,0.0761579565551998,0.056520351825389,0.1237386179863795,0.019637604729810805,0.0475806614311797
501425,BOMBAY BURMAH TRDG CORPN LTD,0.1546212205342992,0.0604967271639661,0.2024593036185313,0.0941244933703331,0.0478380830842321
517334,MOTHERSON SUMI SYSTEMS LTD,0.1445690194576369,0.1445690194576369,0.192995808936062,0.0,0.0484267894784251
500330,RAYMOND LTD,0.1514184663250306,0.1514184663250306,0.2002162519694237,0.0,0.048797785644393105
508486,HAWKINS COOKERS LTD,0.0883375343251772,0.0883375343251772,0.1378785609696584,0.0,0.04954102664448119
532483,CANARA BANK,0.0905803805856317,0.0905803805856317,0.1413215739767857,0.0,0.050741193391154016
540025,ADVANCED ENZYME TECHNOLOGIES LTD,0.3898943640282253,0.3280396585199981,0.4418704227259845,0.06185470550822719,0.051976058697759175
506767,ALKYL AMINES CHEMICALS LTD,0.0627020322787904,0.0627020322787904,0.1149187412475064,0.0,0.052216708968716
533150,GODREJ PROPERTIES LTD,0.0904947812249337,0.0860326823314746,0.1428008958772939,0.00446209889345911,0.05230611465236018
500547,BHARAT PETROLEUM CORPN LTD,0.2536128749670752,0.2241374476095912,0.3063317005893907,0.029475427357483985,0.0527188256223155
532162,JK PAPER LTD,0.106690518806068,0.106690518806068,0.1602437223974252,0.0,0.05355320359135721
500730,NOCIL LTD,0.116552598808877,0.116552598808877,0.1707817290540426,0.0,0.0542291302451656
500420,TORRENT PHARMACEUTICALS LTD,0.2268263975622109,0.2180415777175437,0.2842646619748614,0.008784819844667197,0.057438264412650486
532478,UNITED BREWERIES LTD,0.2651806803348284,0.2618637466712175,0.3232205548226548,0.0033169336636109104,0.05803987448782644
522113,TIMKEN INDIA LTD,0.1584311973824904,0.1466375445292972,0.2175730527479263,0.011793652853193198,0.0591418553654359
541153,BANDHAN BANK LTD,0.1173138687535266,0.1173138687535266,0.177078243840795,0.0,0.05976437508726841
534976,VMART RETAIL LTD,0.0920676744779036,0.0920676744779036,0.1533726285954455,0.0,0.061304954117541915
503310,SWAN ENERGY LTD,0.0925408514900379,0.0925408514900379,0.1559698966196294,0.0,0.0634290451295915
503806,SRF LTD,0.0707814933249139,0.0691826185990651,0.134855082844958,0.0015988747258487979,0.0640735895200441
500290,MRF LTD,0.600529239803473,0.4147763173539789,0.6680626870093372,0.18575292244949404,0.0675334472058643
532814,INDIAN BANK,0.1602858487973998,0.1602858487973998,0.2282005176434313,0.0,0.0679146688460315
500135,EPL LTD,0.4934116347485109,0.3753353602701161,0.5615478882504507,0.1180762744783948,0.06813625350193975
505255,GMM PFAUDLER LTD,0.1363265330968693,0.1208223871060335,0.20628379023239,0.015504145990835785,0.0699572571355207
540047,DILIP BUILDCON LTD,0.2256757995755707,0.1859006731757345,0.2956780696461765,0.039775126399836214,0.07000227007060578
523598,SHIPPING CORPN OF INDIA LTD,0.4607410248512871,0.3626643018313297,0.530896193502439,0.0980767230199574,0.0701551686511519
533229,BAJAJ CONSUMER CARE LTD,0.0600208281638883,0.0600208281638883,0.1312221243841466,0.0,0.07120129622025831
500400,TATA POWER CO LTD,0.5085074500729814,0.4347222842880806,0.5800172918409744,0.0737851657849008,0.07150984176799302
524164,IOL CHEMICALS  PHARMACEUTICALS LTD,0.3331303430827008,0.3051312703075546,0.4056688001729379,0.027999072775146183,0.0725384570902371
539876,CROMPTON GREAVES CONSUMER ELECTRICALS LTD,0.1353294750504605,0.1353294750504605,0.2079945604002727,0.0,0.0726650853498122
534076,ORIENT REFRACTORIES LIMITED,0.1349851742483449,0.1225046575744303,0.2076754145747059,0.012480516673914616,0.07269024032636098
512070,UPL LTD,0.1673767627404094,0.1618606325692491,0.2403633165635538,0.005516130171160316,0.0729865538231444
500126,PROCTER  GAMBLE HEALTH LTD,0.4381179686514786,0.2720235582590461,0.512109671393702,0.1660944103924325,0.07399170274222339
540767,NIPPON LIFE INDIA ASSET MANAGEMENT LTD,0.087693386847743,0.087693386847743,0.1620534562997418,0.0,0.0743600694519988
539871,THYROCARE TECHNOLOGIES LTD,0.2919266976441869,0.116209366802618,0.3692375887929047,0.17571733084156888,0.07731089114871781
500008,AMARA RAJA BATTERIES LTD,0.101314770663127,0.101314770663127,0.1800169926697395,0.0,0.0787022220066125
540222,LAURUS LABS LTD,0.6077578702045657,0.5082118055556462,0.6901900527100371,0.09954606464891957,0.08243218250547135
509557,GARWARE TECHNICAL FIBRES LTD,0.0848016332477459,0.0848016332477459,0.1695814091129752,0.0,0.0847797758652293
532540,TATA CONSULTANCY SERVICES LTD,0.648628581752401,0.4698053227173125,0.7334775047405997,0.1788232590350885,0.08484892298819868
504067,ZENSAR TECHNOLOGIES LTD,0.1508761032985359,0.1350902963459484,0.2362667723960601,0.015785806952587494,0.08539066909752419
506197,BLISS GVS PHARMA LTD,0.177856928660984,0.177856928660984,0.2633239683614496,0.0,0.08546703970046562
500148,UFLEX LTD,0.095966439357398,0.0849066055542568,0.1833808113670706,0.011059833803141197,0.0874143720096726
524804,AUROBINDO PHARMA LTD,0.2652294045480589,0.1750070815521525,0.362021258945839,0.09022232299590638,0.0967918543977801
532321,CADILA HEALTHCARE LTD,0.0778040112067816,0.0778040112067816,0.1774971586030805,0.0,0.09969314739629889
532947,IRB INFRASTRUCTURE DEVELOPERS LTD,0.4099796369122986,0.2967768187689615,0.5131311556775695,0.1132028181433371,0.1031515187652709
539448,INTERGLOBE AVIATION LTD,0.2533710648295875,0.2034656594017071,0.3596244715337898,0.049905405427880384,0.1062534067042023
532461,PUNJAB NATIONAL BANK,0.0916094799604363,0.0771098447217956,0.1979135822708585,0.014499635238640687,0.10630410231042221
532892,MOTILAL OSWAL FINANCIAL SERVICES LTD,0.0968454058654053,0.0597684058932055,0.2045432683072386,0.0370769999721998,0.1076978624418333
540749,MAS FINANCIAL SERVICES LTD,0.6102938417745611,0.3681151828081442,0.7228558977087336,0.24217865896641694,0.11256205593417246
520051,JAMNA AUTO INDS LTD,0.1894920172590799,0.172516013824562,0.3047290413648381,0.01697600343451791,0.11523702410575817
540975,ASTER DM HEALTHCARE LTD,0.4874955681696976,0.3612150733748792,0.6072618319120474,0.1262804947948184,0.11976626374234983
521064,TRIDENT LTD,0.0899136583830029,0.0899136583830029,0.2111069420455443,0.0,0.12119328366254141
540153,ENDURANCE TECHNOLOGIES LTD,0.1449578409200012,0.1449578409200012,0.266450482138987,0.0,0.12149264121898579
533271,ASHOKA BUILDCON LTD,0.6245334243241181,0.5465851938840743,0.7507067352350568,0.07794823044004373,0.12617331091093875
532482,GRANULES INDIA LTD,0.2375059007516685,0.0453155002766817,0.3681420466326878,0.1921904004749868,0.1306361458810193
511243,CHOLAMANDALAM INVESTMENT  FINANCE CO LTD,0.1194001083248138,0.1194001083248138,0.253551118473675,0.0,0.13415101014886122
539957,MAHANAGAR GAS LTD,0.2133531811858259,0.2133531811858259,0.3486813465635646,0.0,0.13532816537773867
506590,PHILLIPS CARBON BLACK LTD,0.2318601955656898,0.158595475367522,0.3675807453361463,0.0732647201981678,0.13572054977045653
540180,VARUN BEVERAGES LTD,0.2018249994384184,0.2018249994384184,0.338846209877655,0.0,0.13702121043923662
531213,MANAPPURAM FINANCE LTD,0.3758188963509647,0.3705365544649901,0.5208714620993499,0.005282341885974595,0.14505256574838515
533758,APL APOLLO TUBES LTD,0.139039751303679,0.1116600163781118,0.2936163776234929,0.02737973492556718,0.15457662631981392
500106,IFCI LTD,0.1501669435739387,0.1501669435739387,0.3059919179977121,0.0,0.15582497442377338
513023,NAVA BHARAT VENTURES LTD,0.3718838826476728,0.3718838826476728,0.5337506931778546,0.0,0.16186681053018181
540691,ADITYA BIRLA CAPITAL LTD,0.4191590838462423,0.4191590838462423,0.5945636146126119,0.0,0.17540453076636958
524348,AARTI DRUGS LTD,0.1713730178679062,-0.013219880131122,0.3574570842529229,0.1845928979990282,0.18608406638501668
533162,HATHWAY CABLE  DATACOM LTD,0.3177972902137899,0.170609633825287,0.5103322287958093,0.1471876563885029,0.19253493858201942
532400,BIRLASOFT LTD,0.1171544180103674,0.1171544180103674,0.3231265528991771,0.0,0.20597213488880967
523398,JOHNSON CONTROLS  HITACHI AIR CONDITIONING INDIA LTD,0.0595143530032537,0.0567358351762094,0.2819154770084898,0.0027785178270443023,0.2224011240052361
512573,AVANTI FEEDS LTD,0.2522062621049494,0.0594570735681692,0.5558669784168045,0.1927491885367802,0.30366071631185515
500251,TRENT LTD,0.2323834418486907,0.2323834418486907,0.5621483121608902,0.0,0.32976487031219953
505726,IFB INDUSTRIES LTD,0.2481834652671559,0.1976630268509087,0.580439290776949,0.050520438416247204,0.3322558255097931
514162,WELSPUN INDIA LTD,0.5002114527907233,0.3799935965958993,0.869974366200837,0.120217856194824,0.3697629134101137
532667,SUZLON ENERGY LTD,0.5181518896006443,0.254637735819137,0.9079211980326268,0.2635141537815073,0.38976930843198254
526947,LA OPALA RG LTD,0.1674783165413328,0.1674783165413328,0.5979776635498686,0.0,0.43049934700853576
532790,TANLA PLATFORMS LTD,0.5089867229695262,-0.2764383328363024,0.9833041672476204,0.7854250558058287,0.4743174442780942
500408,TATA ELXSI LTD,0.3166027140479213,0.2479068303800854,0.8192834097949796,0.06869588366783588,0.5026806957470583
540611,AU SMALL FINANCE BANK LTD,0.557463229581844,0.557463229581844,1.4228391591427478,0.0,0.8653759295609038
532156,VAIBHAV GLOBAL LTD,0.1486962673108355,0.1148137633703131,1.0271153038669698,0.03388250394052239,0.8784190365561343
500233,KAJARIA CERAMICS LTD,0.1585163381015886,0.1585163381015886,3.992219973333136,0.0,3.8337036352315472
